"cutoff","target","tissue","phenotype","module","term_id","term_name","p_value","intersection","length_intersection","source","IC"
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0003676","nucleic acid binding",1.73741994716984e-11,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,RBM6,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,NFIB,KMT2C,SMC1A,PNPT1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,RBM39,ZEB1,ELAVL3,ATF6B,PARP1,SAFB2,GIGYF2,FOXN3,SMAD5,CASC3,ZNF106,SMC3",46,"GO:MF",1.55386806127929
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0016070","RNA metabolic process",6.23224491505251e-11,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",49,"GO:BP",1.83182168151599
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0090304","nucleic acid metabolic process",1.92452389792652e-10,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3,SMC3",51,"GO:BP",1.52145580499915
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0032774","RNA biosynthetic process",2.85014871323307e-10,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5,CASC3",47,"GO:BP",2.35378504969244
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0141187","nucleic acid biosynthetic process",7.34269503507457e-10,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5,CASC3",47,"GO:BP",NA
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0097159","organic cyclic compound binding",2.0212154646566e-09,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,RBM6,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,NFIB,KMT2C,SMC1A,PNPT1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,RBM39,ZEB1,ELAVL3,ATF6B,PARP1,SAFB2,GIGYF2,FOXN3,SMAD5,CASC3,ZNF106,SMC3",48,"GO:MF",1.23296034119919
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006139","nucleobase-containing compound metabolic process",2.41090372022468e-09,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3,SMC3",52,"GO:BP",1.4295261481691
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0034654","nucleobase-containing compound biosynthetic process",7.85776003222278e-09,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5,CASC3",47,"GO:BP",2.14298402157661
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0010467","gene expression",1.74420552809739e-08,"HNRNPA2B1,HNRNPH3,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3",53,"GO:BP",1.45525103940754
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0080090","regulation of primary metabolic process",1.87080437212695e-08,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",50,"GO:BP",1.92113720699047
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0031981","nuclear lumen",3.12152025511777e-08,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,SMAD5,CASC3,SMC3",47,"GO:CC",2.95082586219151
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0005654","nucleoplasm",4.99290447892711e-08,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZHX1,RBM17,BRD7,GDF11,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,SMAD5,CASC3,SMC3",45,"GO:CC",3.65270672272021
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0019219","regulation of nucleobase-containing compound metabolic process",7.98808683989134e-08,"HNRNPA2B1,HP1BP3,ZNF24,ACIN1,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3,SMC3",42,"GO:BP",2.07212104956622
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0060255","regulation of macromolecule metabolic process",8.97573731352607e-08,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",51,"GO:BP",1.90568625583475
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0009059","macromolecule biosynthetic process",3.78557355846344e-07,"HNRNPA2B1,HNRNPH3,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3",53,"GO:BP",1.41795316261145
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0003723","RNA binding",5.27106418168785e-07,"HNRNPA2B1,HNRNPH3,PNISR,ZC3H11A,ACIN1,SRSF1,KTN1,PRPF38B,HNRNPA3,RBM6,PPP1CC,SRRM2,KMT2C,SMC1A,PNPT1,ZNF326,HNRNPH1,SLTM,PABPN1,RBM39,ELAVL3,PARP1,SAFB2,GIGYF2,CASC3,ZNF106",26,"GO:MF",3.2188758248682
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0010468","regulation of gene expression",5.27633480136801e-07,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",45,"GO:BP",2.30182531076173
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0051252","regulation of RNA metabolic process",6.7140216533222e-07,"HP1BP3,ZNF24,ACIN1,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",39,"GO:BP",2.40859328618743
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0019222","regulation of metabolic process",6.99755590576416e-07,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,KMT2C,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",52,"GO:BP",1.84937999372937
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0009889","regulation of biosynthetic process",8.3416552720114e-07,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",46,"GO:BP",2.24522964313809
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0010556","regulation of macromolecule biosynthetic process",1.29445942624007e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",45,"GO:BP",2.27189789022025
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0031974","membrane-enclosed lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0070013","intracellular organelle lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0043233","organelle lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0016071","mRNA metabolic process",1.50639829969591e-06,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,TAF4,HNRNPA3,RBM6,RBM17,ZBTB1,SRRM2,PNPT1,HNRNPH1,SLTM,RBM39,SAFB2,GIGYF2,CASC3",17,"GO:BP",3.05496440194965
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0140513","nuclear protein-containing complex",3.02168089199817e-06,"HNRNPA2B1,HNRNPH3,ZC3H11A,ACIN1,BPTF,SRSF1,PRPF38B,TAF4,HNRNPA3,TCF4,BRD7,SRRM2,PHF10,KMT2C,CDK2AP1,IVNS1ABP,HNRNPH1,BAZ1B,ATF6B,SRCAP,SMAD5,CASC3",22,"GO:CC",1.81522500415406
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0043170","macromolecule metabolic process",4.14194416517048e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",60,"GO:BP",1.00900736877548
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0005634","nucleus",4.90014145231939e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,CDK2AP1,CDK18,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,HIP1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5,CASC3,SMC3",55,"GO:CC",1.17661070261437
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0009058","biosynthetic process",7.51029932223683e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,ZC3H11A,MAT2A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3",55,"GO:BP",1.31752108979261
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006397","mRNA processing",1.0468795478146e-05,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,SLTM,RBM39,SAFB2,CASC3",13,"GO:BP",3.20553726042902
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0005622","intracellular anatomical structure",2.45616003263221e-05,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,LIMCH1,ZC3H11A,MAT2A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,ARHGAP5,FMNL2,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,CCP110,VASH1,GPS2,PHF10,NFIB,STX16,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,CDK18,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,WSCD1,ARHGEF12,RBM39,ZEB1,HIP1,ENAH,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,HOOK2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,ZNF106,SMC3",77,"GO:CC",0.259730174202913
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0005681","spliceosomal complex",3.40029962467101e-05,"HNRNPA2B1,HNRNPH3,SRSF1,PRPF38B,HNRNPA3,SRRM2,IVNS1ABP,HNRNPH1,CASC3",9,"GO:CC",4.39992112455043
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0008380","RNA splicing",4.38375367279228e-05,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,IVNS1ABP,ZNF326,HNRNPH1,RBM39,CASC3",13,"GO:BP",2.99750734692486
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0005694","chromosome",0.00012020691394551,"HNRNPA2B1,HP1BP3,BPTF,TAF4,KAT6A,TCF4,ZHX1,BRD7,PPP1CC,HBP1,POU3F3,PHF10,NFIB,SMC1A,CDK2AP1,NFIC,BAZ1B,ZEB1,ATF6B,PARP1,SRCAP,FOXN3,SMAD5,SMC3",24,"GO:CC",2.03976617973491
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.000121596017936251,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0000398","mRNA splicing, via spliceosome",0.000121596017936251,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006357","regulation of transcription by RNA polymerase II",0.000135119181800236,"ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,SMAD5",29,"GO:BP",3.05496440194965
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0000375","RNA splicing, via transesterification reactions",0.000139972677887039,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0009890","negative regulation of biosynthetic process",0.000148496169693639,"HNRNPA2B1,ZNF24,ACIN1,BPTF,KAT6A,ZSWIM8,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,PNPT1,KANK2,NFIC,NR2F1,ZEB1,PARP1,TMX1,GIGYF2,FOXN3,SMAD5,CASC3",26,"GO:BP",3.83805981917253
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",0.000162073162923722,"HNRNPA2B1,ZNF24,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,BRD7,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,PNPT1,NFIC,P2RX7,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,GIGYF2,SMAD5",24,"GO:BP",2.90081372212239
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0000785","chromatin",0.000190968765964716,"BPTF,TAF4,KAT6A,TCF4,ZHX1,BRD7,HBP1,POU3F3,PHF10,NFIB,CDK2AP1,NFIC,BAZ1B,ZEB1,ATF6B,PARP1,SRCAP,FOXN3,SMAD5,SMC3",20,"GO:CC",2.30668626073826
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006396","RNA processing",0.000198815871975135,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,PNPT1,IVNS1ABP,ZNF326,HNRNPH1,SLTM,PABPN1,RBM39,SAFB2,CASC3",17,"GO:BP",2.82538996030515
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0003677","DNA binding",0.000240465596925062,"HNRNPA2B1,HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,RBM6,ZNF397,BRD7,HBP1,ZBTB1,POU3F3,NFIB,SMC1A,NFIC,VEZF1,NR2F1,SLTM,ZEB1,ATF6B,PARP1,SAFB2,FOXN3,SMAD5,SMC3",26,"GO:MF",2.3315726298673
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006351","DNA-templated transcription",0.000261575909525333,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",34,"GO:BP",2.35378504969244
"8","APP","DLPFC","AD","HNRNPA2B1","GO:0006355","regulation of DNA-templated transcription",0.000316641507118712,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",33,"GO:BP",2.52496886207593
"8","APP","DLPFC","AD","HNRNPA2B1","GO:2001141","regulation of RNA biosynthetic process",0.000369410396104721,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",33,"GO:BP",2.52496886207593
